canonical_id,title,author,orig_year,publication_year,description,source_flag,n_voters
OL:OL35358393W,By Grand Central Station I Sat Down and Wept,Elizabeth Smart,,1945,"A woman recounts in heightened, biblical prose her consuming love affair with a married man, moving from California through arrest at the U.S. border to grief and longing. A short novel in prose poetry based on the author's affair with the poet George Barker.",Wikipedia,1
OL:OL26743128W,Zone,Mathias Enard,,2008,"Francis Mirković, a Croatian war veteran turned French intelligence agent, rides a train from Milan to Rome carrying a briefcase of secrets and turning over memories of Mediterranean wars, atrocities, and his own past. A novel written almost entirely as a single sentence over its narrator's journey.",Wikipedia,1
OL:OL100040W,Omeros,Derek Walcott,,1990,"On the island of Saint Lucia, the fishermen Achille and Hector both love the beautiful housemaid Helen, while a retired English officer and his wife and the blind seer Seven Seas move through a narrative loosely echoing Homer. An epic poem written in terza rima by a Nobel laureate.",Wikipedia,1
OL:OL545415W,Tree of Smoke,Denis Johnson,,2007,"William ""Skip"" Sands, a young CIA officer running psychological operations in Vietnam under his larger-than-life uncle Colonel Francis Sands, becomes caught in a murky intelligence scheme as the Houston brothers drift through the same war. A novel of the Vietnam War that won the National Book Award.",Wikipedia,1
OL:OL26004554W,"Tomorrow, and Tomorrow, and Tomorrow",Gabrielle Zevin,,2022,"Childhood friends Sam Masur and Sadie Green reunite as students in Cambridge, Massachusetts, and build a hit video game together, then found a company and weather creative clashes, love, and tragedy over three decades. A novel about friendship, collaboration, and game design.",Wikipedia,1
OL:OL260101W,The Tenant of Wildfell Hall,Anne Brontë,,1848,"Gilbert Markham becomes fascinated by Helen Graham, a mysterious widow who has taken refuge at Wildfell Hall with her young son, and her journal reveals that she has fled her dissolute, abusive husband Arthur Huntingdon. A novel framed by letters and a diary, often called an early feminist work.",Wikipedia,1
OL:OL466987W,The Tale of the 1002nd Night,Joseph Roth,,1939,"When the Shah of Persia visits late nineteenth-century Vienna and desires a noblewoman, the cavalry officer Baron Taittinger arranges a substitute from a brothel, setting off a chain of misfortunes that ruins Taittinger and his former mistress Mizzi Schinagl. The author's final novel, completed in exile and published posthumously.",Wikipedia,1
OL:OL3032583W,Journey by Moonlight,Antal Szerb,,1937,"Mihály, a Budapest man on his honeymoon in Italy, becomes separated from his bride and wanders from city to city toward Rome, pursued by figures from a bohemian youth haunted by sex and death. A Hungarian novel about a man unable to leave his past behind.",Wikipedia,1
OL:OL20844W,Red Badge of Courage,Stephen Crane,,1895,"Henry Fleming, a young Union recruit in the American Civil War, flees in panic during his first battle, then returns to his regiment wrestling with shame and a longing to prove his courage. A short novel known for its psychological study of fear and its impressionistic battle scenes.",Wikipedia,1
OL:OL3412512W,The Recognitions,William Gaddis,,1955,"Wyatt Gwyon, a New England minister's son who abandons religion for painting, falls in despair and begins forging Old Master canvases for a dealer who sells them as genuine, while a sprawling cast pursues authenticity in postwar New York and Europe. A long novel about forgery, art, and faith.",Wikipedia,1
OL:OL17635834W,Lincoln in the Bardo,George Saunders,,2017,"Over a single night in 1862, the spirits in a Georgetown cemetery observe President Lincoln cradling the body of his dead son Willie, while the boy lingers among the dead in a Buddhist-inflected limbo. A novel built from fragmentary voices and quotations that won the Booker Prize.",Wikipedia,1
OL:OL471565W,And Then There Were None,Agatha Christie,,1939,"Ten strangers are lured to an isolated island off the Devon coast by an absent host, accused by a recording of past killings they were never punished for, and murdered one by one in the pattern of a nursery rhyme. A mystery in which the guests must reckon with a killer among them.",Wikipedia,1
OL:OL17762217W,Pachinko,Min Jin Lee,,2017,"Sunja, the daughter of a poor family in early twentieth-century Korea, becomes pregnant by a married man and instead marries a kind minister who takes her to Japan, where four generations of the family endure poverty and discrimination across the colonial era and into the late 1980s. A multigenerational saga about Koreans living as a marginalized minority in Japan.",Wikipedia,1
OL:OL1815834W,Possessing the Secret of Joy,Alice Walker,,1992,"Tashi, an African woman from the Olinka people who appeared in The Color Purple, undergoes ritual genital cutting as a young woman, suffers lasting physical and psychological damage, and eventually returns to confront and kill the woman who performed it, standing trial for the murder. A novel that examines female genital mutilation and its effects.",Wikipedia,1
OL:OL19721019W,In the Distance,Hernán Díaz,,2017,"Håkan Söderström, a young Swedish emigrant separated from his brother in the chaos of a New York-bound voyage, lands in California and walks eastward across the nineteenth-century American West, encountering prospectors, settlers, and scientists while struggling with a language he does not speak. A reverse-frontier Western about a solitary immigrant.",Wikipedia,1
OL:OL1636262W,The Phantom Tollbooth,Norton Juster,,1961,"Milo, a bored boy who receives a mysterious tollbooth, drives his toy car into the Kingdom of Wisdom and, with the watchdog Tock and the Humbug, sets out to rescue the banished princesses Rhyme and Reason. A children's fantasy built on wordplay and puns about the value of learning.",Wikipedia,1
OL:OL836970W,The Third Lie,Ágota Kristóf,,1991,"Lucas, who fled his unnamed Central European country decades earlier, returns after the fall of the Iron Curtain and tries to reconcile with the past, while his twin brother Klaus, who stayed behind, offers a contradictory account of their shared history. The final book of a trilogy about identical twins, war, and unreliable memory.",Wikipedia,1
OL:OL28192620W,Promise at Dawn,Romain Gary,,1960,"Recollections of a boyhood spent in Vilnius, Poland, and the French Riviera, dominated by an adoring Russian former actress mother who is certain her son is destined for greatness, followed by his years as a wartime aviator for France. An autobiographical work about a mother's fierce ambition for her son.",Wikipedia,1
OL:OL23105227W,In Diamond Square,Mercè Rodoreda,,1962,"Natàlia, a young shop-girl in the working-class Gràcia district of Barcelona, is courted at a dance in Diamond Square by the forceful Quimet, marries him, and raises children through poverty and the upheaval of the Spanish Civil War as her husband goes off to fight. A first-person account of an ordinary woman's life amid war.",Wikipedia,1
OL:OL25437676W,June Rain,Jabbour Douaihy,,2006,"Eliyya returns to his Lebanese village forty years after a 1957 church massacre that killed his father and divided the town into two feuding clans, gathering conflicting accounts from those who witnessed or survived the killings. A novel based on a real sectarian massacre, told from many viewpoints.",Wikipedia,1
OL:OL1603637W,Men in the Sun and Other Palestinian Stories,Ghassan Kanafani,,1962,"Three Palestinian refugees of different generations, Abu Qais, Assad, and the teenaged Marwan, pay a driver to smuggle them in the empty water tank of a lorry from Iraq across the desert to find work in Kuwait. The title novella heads a collection of stories about Palestinian displacement after 1948.",Wikipedia,1
OL:OL13648915W,The Book of Night Women,Marlon James,,2009,"Lilith, born into slavery on a Jamaican sugar plantation at the end of the eighteenth century, is drawn by a group of enslaved women who sense a dark power in her and are plotting a violent revolt. A novel about slavery, brutality, and rebellion narrated in Jamaican patois.",Wikipedia,1
OL:OL20384700W,Ghost Wall,Sarah Moss,,2018,"Seventeen-year-old Silvie spends two weeks in northern England on an Iron Age reenactment with her abusive, nationalist father, an archaeology professor, and his students, foraging and living as ancient Britons until the experiment turns dangerous. A short novel about controlling fathers, class, and the appeal of an imagined past.",Wikipedia,1
OL:OL2504658W,The Joys of Motherhood,Buchi Emecheta,,1979,"Nnu Ego, born in the Igbo village of Ibuza, moves to colonial Lagos through an arranged marriage and sacrifices everything to raise many children, only to find that the rewards she expected from motherhood never arrive. A novel about womanhood and motherhood in colonial Nigeria.",Wikipedia,1
OL:OL2645473W,Quicksand,Nella Larsen,,1928,"Helga Crane, the daughter of a white Danish mother and an absent West Indian father, drifts restlessly from a Southern Black school to Chicago, Harlem, and Copenhagen, never finding acceptance, before marrying a preacher and sinking into rural poverty and constant childbearing. A Harlem Renaissance novel about a mixed-race woman's search for belonging.",Wikipedia,1
OL:OL20799434W,The Vanishing Half,Brit Bennett,,2020,"Identical twins Desiree and Stella flee their small Louisiana town of light-skinned Black residents in 1954, after which Stella disappears to live as a white woman in California while Desiree returns home with a dark-skinned daughter, the two lives later intersecting through their children. A novel about racial passing and its consequences across generations.",Wikipedia,1
OL:OL19753331W,Ordinary People,Diana Evans,,2018,"Two Black British couples in South London, Melissa and Michael and Stephanie and Damian, navigate the strains of long-term relationships, parenthood, and middle age over the years between Obama's election and Michael Jackson's death. A novel about modern marriage and family life.",Wikipedia,1
OL:OL20642211W,"To Be Taught, If Fortunate",Becky Chambers,,2019,"Ariadne and three fellow astronauts aboard the ship Merian travel beyond the Solar System to study life on four distant worlds, adapting their bodies to each planet, until messages from a crippled Earth suggest no one may be left to receive their findings. An epistolary science fiction novella about space exploration and human curiosity.",Wikipedia,1
OL:OL2917008W,Gormenghast,Mervyn Peake,,1950,"Titus Groan, seventy-seventh Earl of the crumbling castle Gormenghast, grows from boyhood chafing against its endless rituals while the ruthless kitchen boy Steerpike murders and schemes his way toward power, leading to a final confrontation amid a great flood. The second novel in a fantasy sequence set in a vast, decaying castle.",Wikipedia,1
OL:OL27420W,Blindness,José Saramago,,1995,"An unexplained epidemic of white blindness sweeps an unnamed city, and the afflicted are herded into a filthy quarantined asylum where order collapses, while a doctor's wife who secretly retains her sight guides a small group through the breakdown of society. A novel about social collapse following a mass loss of sight.",Wikipedia,1
OL:OL26398W,Memento Mori,Muriel Spark,,1959,"A circle of elderly upper-class Londoners, centered on Dame Lettie Colston, begin receiving anonymous phone calls from a voice that tells each of them, ""Remember you must die,"" prompting suspicion, investigation, and reflection on their own mortality. A novel about old age and death told with dark comedy.",Wikipedia,1
OL:OL43775W,Samskara,U. R. Anantha Murthy,,1965,"When Naranappa, a Brahmin who flouted caste rules by drinking, eating meat, and living with a low-caste woman, dies in a South Indian agrahara, the respected scholar Praneshacharya cannot determine who may perform the funeral rites, and his crisis deepens after he sleeps with the dead man's mistress. A novel about caste, ritual, and a Brahmin's loss of certainty.",Wikipedia,1
OL:OL2009183W,Sport and a Pastime,James Salter,,1967,"In provincial France in the early 1960s, an American college dropout, Phillip Dean, conducts an affair with a young French woman, Anne-Marie, as the couple drives between towns and hotels, all of it imagined and reconstructed by an unnamed narrator who is largely absent from the events. A novel known for its erotic frankness and unreliable narration.",Wikipedia,1
OL:OL2465642W,The Sportswriter,Richard Ford,,1986,"Frank Bascombe, a failed novelist turned New Jersey sportswriter divorced and grieving the death of his young son, moves through the events of one Easter weekend marked by a botched date, a friend's suicide, and his own detached search for contentment. The first novel in a series following an ordinary suburban American man.",Wikipedia,1
OL:OL15210983W,Molloy,Samuel Beckett,,1951,"In the first half, the vagrant Molloy sets out on a crippled, meandering journey to find his mother and ends up in a ditch; in the second, the agent Jacques Moran is sent to track Molloy down and gradually disintegrates into a similar wandering decline. An experimental novel in two monologues about decay and futility.",Wikipedia,1
OL:OL10429255W,Caught,Henry Green,,1943,"Richard Roe, an upper-class widower, serves in London's Auxiliary Fire Service in the months of waiting before the Blitz under the working-class officer Pye, whose deranged sister once abducted Roe's young son, complicating the two men's strained relationship. A novel about the home front and the early air raids on London.",Wikipedia,1
OL:OL2085293W,The Spiral Ascent,Edward Upward,,1962–1977,"Alan Sebrill, a would-be poet from modest origins who teaches to earn a living, joins the Communist Party, marries, and spends decades trying to reconcile his commitment to political struggle with his desire to write. An autobiographical trilogy about a poet's lifelong tension between art and politics.","FLAG: no English Wikipedia page for the work — used author's Wikipedia page, themodernnovel.org, and Goodreads",1
OL:OL1206495W,Elders and Betters,Ivy Compton-Burnett,,1944,"The Donne family moves to the country to be near their relatives, and when the dying Aunt Sukey leaves two conflicting wills, her niece Anna destroys the wrong one, setting off a contest of self-interest that strains the two families' good manners. A novel told almost entirely in dialogue about family power and inheritance.",Wikipedia,1
OL:OL35623W,Parable of the Sower,Octavia E. Butler,,1993,"In a near-future California wrecked by climate disaster and social collapse, teenage Lauren Olamina, who feels others' pain as her own, flees her destroyed walled community and leads survivors north while developing a new belief system she calls Earthseed. A dystopian novel about survival and the founding of a religion.",Wikipedia,1
OL:OL1970213W,The Birthday Boys,Beryl Bainbridge,,1991,"Five members of Robert Falcon Scott's 1910–1913 expedition to Antarctica, including Scott himself, Edward Wilson, and Lawrence Oates, each narrate a stretch of the doomed race to the South Pole, where the Norwegian Amundsen beats them and the returning party perishes. A novel reconstructing the Scott expedition through its members' voices.",Wikipedia,1
OL:OL3171069W,The Haunting of Hill House,Shirley Jackson,,1959,"Dr. John Montague invites several people with reported paranormal experiences to spend a summer in the sinister Hill House, where the fragile, lonely Eleanor Vance grows increasingly attached to the place as the group experiences mounting supernatural disturbances. A gothic horror novel that leaves its hauntings ambiguous.",Wikipedia,1
OL:OL136820W,The Garden of the Finzi-Continis,Giorgio Bassani,,1962,"In 1930s Ferrara, the narrator falls in love with Micòl, daughter of the wealthy and aristocratic Jewish Finzi-Contini family, whose walled garden and tennis court become a refuge for young Jews barred from society as Mussolini's racial laws tighten toward deportation. A novel about Jewish life in Italy under fascism.",Wikipedia,1
OL:OL16672348W,All That Is,James Salter,,2013,"Philip Bowman, who survives a kamikaze attack as a young naval officer in the Pacific, returns to become a New York book editor in the decades after the war, moving through a failed marriage and a string of love affairs and betrayals. A novel tracing one man's loves and career across postwar America.",Wikipedia,1
OL:OL551015W,Fingersmith,Sarah Waters,,2002,"In 1860s England, Sue Trinder, a young thief raised among London criminals, is sent to pose as a maid to the sheltered heiress Maud Lilly as part of a swindler's plot to seize her fortune, but the two women fall in love and the scheme reveals deeper deceptions. A Victorian-set novel of crime, deception, and reversals.",Wikipedia,1
OL:OL1863359W,Felicia's Journey,William Trevor,,1994,"Felicia, a pregnant eighteen-year-old Irish girl, crosses to the English Midlands to search for the boyfriend who abandoned her, where she falls into the orbit of Joseph Hilditch, a mild-mannered catering manager who has preyed on vulnerable young women before. A novel about a naive girl and a predatory man.",Wikipedia,1
OL:OL14919676W,Strangers,Anita Brookner,,2009,"Paul Sturgis, a retired London bank manager resigned to bachelorhood, dutifully visits his cousin's widow Helena and, to dodge her Christmas invitation, takes a holiday in Venice where he meets the younger, divorcing Vicky Gardner. A late novel built almost entirely from one solitary man's memories and reflections on loneliness.","FLAG: no English Wikipedia page — grounded on Kirkus, BookBrowse, and publisher summaries",1
OL:OL553752W,American Tabloid,James Ellroy,,1995,"Pete Bondurant, Kemper Boyd, and Ward Littell, three rogue operatives moving between the FBI, the CIA, the Mafia, and the Kennedy circle, become entangled in election rigging, the Bay of Pigs, and ultimately the plot to assassinate John F. Kennedy. The first book of the Underworld USA Trilogy, mixing fiction with documented history of American corruption.",Wikipedia,1
OL:OL7920206W,Titus Groan,Mervyn Peake,,1946,"In the vast crumbling castle of Gormenghast, the birth of Titus, heir to Lord Sepulchrave, disrupts centuries of rigid ritual while the ruthless kitchen boy Steerpike climbs from the kitchens toward power. The first novel in the Gormenghast sequence, known for its elaborate Gothic world and grotesque characters.",Wikipedia,1
OL:OL15723133W,Smiley's People,John le Carré,,1979,"Called out of retirement, George Smiley investigates the murder of an old agent, an exiled Soviet general in London, and follows the trail through émigré circles toward a final reckoning with the Soviet spymaster Karla. The third and last novel of the Karla Trilogy, ending Smiley's long duel with his adversary.",Wikipedia,1
OL:OL262505W,The Valley of Fear,Arthur Conan Doyle,,1915,"Sherlock Holmes deciphers a coded warning from a Moriarty agent and travels to Birlstone manor, where the master of the house has been found dead from a shotgun blast; the second half recounts the American secret-society events behind the killing. The fourth and final Holmes novel, split between an English mystery and a backstory drawn from the Molly Maguires.",Wikipedia,1
OL:OL15008W,The Collector,John Fowles,,1963,"Frederick Clegg, a withdrawn clerk and butterfly collector who comes into money, abducts the art student Miranda Grey and imprisons her in the cellar of his isolated cottage, the story told first from his viewpoint and then from her diary. A debut thriller alternating between captor and captive and threaded with British class conflict.",Wikipedia,1
OL:OL29907510W,Sorrows of Young Werther,Johann Wolfgang von Goethe,,1774,"Werther, a young man staying at Wahlheim, falls in love with Lotte, who is engaged and then married to Albert, and his hopeless passion deepens into despair until he takes his own life, all recounted in his letters. An epistolary novel of the Sturm und Drang movement that made its author famous across Europe.",Wikipedia,1
OL:OL52449W,Elective Affinities,Johann Wolfgang von Goethe,,1809,The nobleman Eduard and his wife Charlotte settle into married life on their country estate until the arrival of the Captain and Charlotte's niece Ottilie draws the four into crossed attractions that end in tragedy. A novel that frames human passion through an extended metaphor of chemical affinities.,Wikipedia,1
OL:OL16938494W,Simplicissimus,Hans Jakob Christoffel von Grimmelshausen,,1668,"A nameless peasant boy whose farm is destroyed by marauding soldiers grows up amid the Thirty Years' War, serving as fool, soldier, and rogue across a ravaged Holy Roman Empire. Often called the first major German novel, a picaresque account of war, cruelty, and survival.",Wikipedia,1
OL:OL8193478W,The Adventures of Oliver Twist,Charles Dickens,,1837,"Oliver Twist, an orphan raised in a brutal workhouse, runs away to London and falls in with Fagin's gang of young pickpockets, the menacing Bill Sikes, and the kindly Nancy as his true parentage is gradually uncovered. A novel that exposed the workhouse system and London's criminal underworld.",Wikipedia,1
OL:OL1940374W,Trilby,George du Maurier,,1894,"In bohemian 1850s Paris, the tone-deaf artist's model Trilby O'Ferrall is hypnotized by the sinister musician Svengali, who transforms her into a celebrated singer wholly under his control until his death breaks the spell. A sensation novel that gave the English language the figure of Svengali.",Wikipedia,1
OL:OL30274067W,Roxana,Daniel Defoe,,1724,"Roxana, abandoned penniless with five children after her husband squanders their money, becomes the mistress of a landlord, a French prince, and other wealthy men, amassing a fortune while concealing her past until a grown daughter threatens to expose her. A first-person narrative of a woman trading virtue for financial independence.",Wikipedia,1
OL:OL13116995W,The Monk,Matthew Gregory Lewis,,1796,"Ambrosio, a revered monk in Madrid, is seduced by Matilda, a woman who has entered the monastery disguised as a man, and descends through lust, rape, and murder to a pact with the devil and his own destruction. A Gothic novel notorious in its day for its sexual and blasphemous content.",Wikipedia,1
OL:OL109871W,The Way We Live Now,Anthony Trollope,,1875,"The financier Augustus Melmotte arrives in London with a mysterious past and a fraudulent railway scheme, drawing aristocrats, speculators, and fortune-hunters into his orbit before his credit collapses and he poisons himself. A long satirical novel attacking the greed and dishonesty of Victorian society.",Wikipedia,1
OL:OL64465W,Point Counter Point,Aldous Huxley,,1928,"A large cast of London intellectuals and socialites, including the novelist Philip Quarles, the writer Walter Bidlake, and figures modeled on real contemporaries, pursue tangled love affairs and clashing ideas. A novel structured like musical counterpoint, with parallel plots set against each other.",Wikipedia,1
OL:OL106079W,Stamboul Train,Graham Greene,,1932,"Passengers on the express train from Ostend to Istanbul, among them the currant trader Myatt, the chorus girl Coral Musker, and the exiled revolutionary Dr. Czinner, see their lives intersect over the three-day journey. The novel that brought its author his first commercial success.",Wikipedia,1
OL:OL1921184W,The Names,Don DeLillo,,1982,"James Axton, an American risk analyst living in Greece, is drawn into the mystery of a cult that murders its victims to match their initials with place names, even as his marriage to an archaeologist falls apart. A novel preoccupied with language, naming, and American power abroad.",Wikipedia,1
OL:OL1858636W,Voyage in the Dark,Jean Rhys,,1934,"Anna Morgan, brought from her Caribbean home to a cold England by her stepmother, drifts through life as a chorus girl, becomes the kept mistress of an older man, and spirals downward after he leaves her. A novel told in fragmented, memory-laced narration about displacement and decline.",Wikipedia,1
OL:OL59794W,Earthsea,Ursula K. Le Guin,,1968–1972,"In the island archipelago of Earthsea, the gifted young mage Ged unleashes a deadly shadow through pride, then pursues it across the seas to confront and reckon with it, with later volumes following the priestess Tenar and the dying of magic. A fantasy sequence beginning with A Wizard of Earthsea and built around true names and balance.",Wikipedia,1
OL:OL863735W,The Heart of Midlothian,Walter Scott,,1818,"After the 1736 Porteous Riot in Edinburgh, Jeanie Deans refuses to lie to save her sister Effie, condemned for child murder, and walks to London to plead with the queen for a pardon. A historical novel set in eighteenth-century Scotland, often considered its author's finest.",Wikipedia,1
OL:OL52114W,The War of the Worlds,H. G. Wells,,1898,"Cylinders fall from Mars near Woking, and the Martians emerge with heat-rays and towering tripods to devastate southern England, while the narrator struggles to survive and reach his wife. A pioneering alien-invasion story in which the invaders are finally killed by Earth's bacteria.",Wikipedia,1
OL:OL166496W,The Inverted World,Christopher Priest,,1974,"Helward Mann comes of age in Earth City, a settlement winched endlessly along railway tracks across a planet to stay near a shifting ""optimum,"" and his work beyond the city reveals the warped truth about their world. A science fiction novel that measures time in distance and turns on a final shift in perspective.",Wikipedia,1
OL:OL17062866W,Citizen,Claudia Rankine,,2014,"Across prose, poetry, and images, an unnamed second-person ""you"" accumulates the everyday racial slights and larger traumas of Black life in America, from microaggressions to the deaths of Trayvon Martin and others and incidents involving Serena Williams. A book-length lyric on race that mixes essay, verse, and visual art.",Wikipedia,1
OL:OL547745W,Bridget Jones's Diary,Helen Fielding,,1996,"Bridget Jones, a single thirtysomething Londoner, records a year of resolutions, weight counts, and cigarettes in her diary while juggling her caddish boss Daniel Cleaver and the reserved barrister Mark Darcy. A diary novel loosely based on Pride and Prejudice and credited with launching modern chick lit.",Wikipedia,1
OL:OL25516127W,Nightcrawling,Leila Mottley,,2022,"Kiara Johnson, a teenager scraping by in an East Oakland apartment complex, turns to sex work to cover the rent and care for the neglected boy next door, then becomes a key witness in a police sexual-abuse scandal. A debut novel based on a real Oakland Police Department case.",Wikipedia,1
OL:OL36045730W,Where We Come From,Oscar Casares,,2019,"In Brownsville, Texas, the retired schoolteacher Nina secretly shelters an undocumented teenager named Daniel in a rental house, a situation that grows dangerous when her visiting twelve-year-old godson Orly discovers him. A novel about family, the border, and the risks of harboring migrants.","FLAG: no English Wikipedia page — grounded on Kirkus, Publishers Weekly, and BookBrowse summaries",1
OL:OL21671152W,Poor,Caleb Femi,,2020,"Poems paired with original photography trace the lives of young Black boys growing up on the North Peckham estate in south London, set against its concrete walls, violence, and gentrifying streets. A debut collection written in south-London dialect that won the Forward Prize for Best First Collection.","FLAG: no English Wikipedia page — grounded on publisher (Penguin), New Statesman, and reviews",1
OL:OL4126109W,Noughts & Crosses,Malorie Blackman,,2001,"In an alternate Britain where dark-skinned Crosses rule over light-skinned Noughts under harsh segregation, Sephy, a Cross politician's daughter, and Callum, a Nought, sustain a forbidden love as violence and terrorism tear their world apart. A young-adult novel that inverts racial hierarchy to examine prejudice, the first of a series.",Wikipedia,1
OL:OL2191789W,Sister Outsider,Audre Lorde,,1984,"Fifteen essays and speeches written between 1976 and 1984 examine race, sexism, homophobia, class, and the uses of anger from the standpoint of a Black lesbian poet and activist. A foundational work of Black feminist and intersectional thought.",Wikipedia,1
OL:OL36270985W,House on the Borderland,William Hope Hodgson,,1908,Two men fishing in remote western Ireland find a ruined house above an abyss and a recluse's journal recounting his besiegement by monstrous swine-creatures and his visions of the sun's death and the end of the universe. An early cosmic-horror novel that influenced later weird-fiction writers.,Wikipedia,1
OL:OL11294796W,The Journal of Albion Moonlight,Kenneth Patchen,,1941,"The shape-shifting Albion Moonlight and his companions wander across America and the battlefields of Europe in a fragmented, surreal journal that rages against war and fascism as Europe falls in 1940. An experimental antiwar work that the author had to self-publish by subscription.","FLAG: no English Wikipedia page — grounded on New Directions publisher page, Goodreads, and the author's Wikipedia article",1
OL:OL2066160W,The Spider's House,Paul Bowles,,1955,"In Fez during Morocco's 1954 uprising against French colonial rule, the lives of the American expatriate writer Stenham and a poor Arab boy, Amar, who backs the rebellion, become entwined amid the turmoil. A novel about the gulf between cultures set during a real political crisis.",Wikipedia,1
OL:OL26414465W,Who Was Changed and Who Was Dead,Barbara Comyns,,1954,"The Willoweed family endures a summer flood and then a wave of madness and grisly deaths in their English village, watched by the sisters Emma and Hattie under the tyranny of their grandmother. A tragicomic novel banned in Ireland on its release.",Wikipedia,1
OL:OL1326349W,The Unicorn,Iris Murdoch,,1963,"Marian Taylor arrives as governess at Gaze Castle on a remote Irish coast and finds no children to teach, only Hannah Crean-Smith, a beautiful woman confined to the house for seven years as punishment for betraying her husband. A Gothic novel in which the surrounding characters debate whether Hannah is a captive innocent or a willing prisoner of guilt.",Wikipedia,1
OL:OL7171684W,Europe After the Rain,Alan Burns,,1965,"An unnamed narrator moves through a ruined, unnamed country where a war some say has ended but whose violence continues, searching for a girl whose father and brother are tied to rebel activity. An experimental novel, named after a Max Ernst painting, that uses collage and cut-up techniques to blur the line between wartime and peace.",Wikipedia,1
OL:OL27820956W,After Sappho,Selby Wynn Schwartz,,2022,"In cascading first-person-plural vignettes, a chorus of women writers, painters, and performers across late-nineteenth and early-twentieth-century Europe, among them Colette, Sarah Bernhardt, Eleonora Duse, Natalie Barney, and Virginia Woolf, take Sappho as their model. A novel that reimagines feminist and lesbian artists fighting for liberation and control over their own lives.","FLAG: no standalone English Wikipedia page — used Booker Prize, NPR, and publisher (Norton/Galley Beggar) sources",1
OL:OL55221W,A Flag for Sunrise,Robert Stone,,1981,"An American anthropologist, a nun losing her faith, and a violent ex-Coast Guard drifter are drawn into a revolution in the fictional Central American republic of Tecan, where the anthropologist agrees to gather information for the CIA. A novel about American intervention abroad and the collision of political and religious idealism with moral ambiguity.",Wikipedia,1
OL:OL1855887W,The Child in Time,Ian McEwan,,1987,"Two years after his three-year-old daughter Kate is snatched from a supermarket, Stephen Lewis, a writer of children's books, drifts through grief while his marriage to Julie comes apart and he sits on a government committee on childcare. A novel that won the Whitbread Award and weaves domestic loss together with ideas about time and memory.",Wikipedia,1
OL:OL25687457W,Aubrey-Maturin Series,Patrick O'Brian,,1969–1999,"Captain Jack Aubrey of the Royal Navy and his ship's surgeon and friend Stephen Maturin, a physician, naturalist, and intelligence agent, sail through the French Revolutionary and Napoleonic Wars from 1800 toward Waterloo. A sequence of twenty completed nautical historical novels known for their detailed period accuracy and the central friendship.",Wikipedia,1
OL:OL20494708W,A Girl Is a Half-Formed Thing,Eimear McBride,,2013,"An unnamed Irish girl grows up alongside her older brother, whose childhood brain tumour shadows the family, while she contends with a religious mother and abuse, narrating her life from inside her fractured thoughts. A debut novel told in a fragmented stream-of-consciousness style that breaks ordinary grammar and syntax.",Wikipedia,1
OL:OL19344016W,Milkman,Anna Burns,,2018,"An eighteen-year-old known only as middle sister, living in an unnamed city during the Troubles, is pursued by an older married paramilitary called Milkman, and rumours of an affair turn her community and her mother against her. A novel that won the Booker Prize, narrated in long, digressive sentences without proper names.",Wikipedia,1
OL:OL2527681W,A Question of Power,Bessie Head,,1973,"Elizabeth, a mixed-race South African who has fled to the Botswanan village of Motabeng to teach and garden, slides into a mental breakdown haunted by two men, Sello and Dan, who may not be real. A semi-autobiographical novel that moves between everyday village work and hallucinatory nighttime visions of power and madness.",Wikipedia,1
OL:OL1863366W,The Story of Lucy Gault,William Trevor,,2002,"On the Cork coast in the early 1920s, nine-year-old Lucy Gault runs away rather than leave her family's threatened house, and a series of mistakes convinces her parents she has drowned, so they flee abroad while she is found alive and raised by servants. A novel about the lifelong consequences of that misunderstanding.",Wikipedia,1
OL:OL20032791W,Grief Is the Thing With Feathers,Max Porter,,2015,"In a London flat, a Ted Hughes scholar and his two young sons reel from the sudden death of their wife and mother, and a talking crow arrives as trickster, babysitter, and healer who vows to stay until the family no longer needs him. A short book that mixes prose, poetry, and fable.",Wikipedia,1
OL:OL27482W,The Hobbit,J.R.R. Tolkien,,1937,"Bilbo Baggins, a comfort-loving hobbit, is swept up by the wizard Gandalf and thirteen dwarves on a journey across Middle-earth to reclaim their treasure from the dragon Smaug, finding a magic ring along the way. A children's fantasy novel that became a classic and led to its sequel, The Lord of the Rings.",Wikipedia,1
OL:OL41078W,The Fall of the House of Usher,Edgar Allan Poe,,1839,"An unnamed narrator visits his boyhood friend Roderick Usher at the family's decaying mansion, where Roderick's twin sister Madeline is entombed while still alive and returns to bring about the siblings' deaths as the house itself collapses into the tarn. A Gothic short story built on a haunted house, illness, and doubling.",Wikipedia,1
OL:OL27411628W,Emily Wilde's Encyclopaedia of Faeries,Heather Fawcett,,2023,"In 1909, Emily Wilde, a brilliant and prickly Cambridge dryadologist, travels to the remote Scandinavian village of Hrafnsvik to study its faeries for her encyclopaedia, aided and irritated by her charming rival Wendell Bambleby. A fantasy novel told through Emily's journal as she investigates the hidden fae of the surrounding forest.","FLAG: no standalone English Wikipedia page — used author website, Kirkus, and Penguin Random House",1
OL:OL5280446W,Bear,Marian Engel,,1976,"Lou, a lonely Toronto archivist, is sent to a remote northern Ontario island to catalogue the library of the late Colonel Cary's estate, where she forms an increasingly intimate, sexual bond with the property's resident bear. A short Canadian novel about isolation and renewal, often called the country's most controversial book.",Wikipedia,1
