source,voter_name,position,book_title,book_author,year,source_url,voter_type,overall_rank,openLibraryId
Top Ten Books,Diana Abu-Jaber,10,The Sun Also Rises,Ernest Hemingway,1926,https://www.toptenbooks.net/diana-abu-jaber,,,
Top Ten Books,Donald Harington,1,Lolita,Vladimir Nabokov,1955,https://www.toptenbooks.net/donald-harington,,,
Top Ten Books,Donald Harington,2,A Death in the Family,James Agee,1957,https://www.toptenbooks.net/donald-harington,,,
Top Ten Books,Donald Harington,3,Sophie’s Choice,William Styron,1979,https://www.toptenbooks.net/donald-harington,,,
Top Ten Books,Donald Harington,4,A Confederacy of Dunces,John Kennedy Toole,1980,https://www.toptenbooks.net/donald-harington,,,
Top Ten Books,Donald Harington,5,All the King’s Men,Robert Penn Warren,1946,https://www.toptenbooks.net/donald-harington,,,
Top Ten Books,Donald Harington,6,The Sot-Weed Factor,John Barth,1960,https://www.toptenbooks.net/donald-harington,,,
Top Ten Books,Donald Harington,7,Love in the Time of Cholera,Gabriel García Márquez,1985,https://www.toptenbooks.net/donald-harington,,,
Top Ten Books,Donald Harington,8,Beloved,Toni Morrison,1987,https://www.toptenbooks.net/donald-harington,,,
Top Ten Books,Donald Harington,9,Tender Is the Night,F. Scott Fitzgerald,1934,https://www.toptenbooks.net/donald-harington,,,
Top Ten Books,Donald Harington,10,Some Other Place. The Right Place,Donald Harington,1972,https://www.toptenbooks.net/donald-harington,,,
Top Ten Books,Douglas Coupland,1,Answered Prayers,Truman Capote,1987,https://www.toptenbooks.net/douglas-coupland,,,
Top Ten Books,Douglas Coupland,2,Slaughterhouse-Five,Kurt Vonnegut,1969,https://www.toptenbooks.net/douglas-coupland,,,
Top Ten Books,Douglas Coupland,3,The Ice Age,Margaret Drabble,1977,https://www.toptenbooks.net/douglas-coupland,,,
Top Ten Books,Douglas Coupland,4,The Radiant Way,Margaret Drabble,1987,https://www.toptenbooks.net/douglas-coupland,,,
Top Ten Books,Douglas Coupland,5,"Winesburg, Ohio",Sherwood Anderson,1919,https://www.toptenbooks.net/douglas-coupland,,,
Top Ten Books,Douglas Coupland,6,Play It as It Lays,Joan Didion,1970,https://www.toptenbooks.net/douglas-coupland,,,
Top Ten Books,Douglas Coupland,7,Fight Club,Chuck Palahniuk,1996,https://www.toptenbooks.net/douglas-coupland,,,
Top Ten Books,Douglas Coupland,8,Decline and Fall,Evelyn Waugh,1928,https://www.toptenbooks.net/douglas-coupland,,,
Top Ten Books,Douglas Coupland,9,Ask the Dust,John Fante,1939,https://www.toptenbooks.net/douglas-coupland,,,
Top Ten Books,Douglas Coupland,10,Breaking and Entering,Joy Williams,1988,https://www.toptenbooks.net/douglas-coupland,,,
Top Ten Books,Edmund White,1,Anna Karenina,Leo Tolstoy,1877,https://www.toptenbooks.net/edmund-white,,,
Top Ten Books,Edmund White,2,In Search of Lost Time,Marcel Proust,1913-27,https://www.toptenbooks.net/edmund-white,,,
Top Ten Books,Edmund White,3,Collected Stories of Elizabeth Bowen,,1899-1973,https://www.toptenbooks.net/edmund-white,,,
Top Ten Books,Edmund White,4,Nothing,Henry Green,1926,https://www.toptenbooks.net/edmund-white,,,
Top Ten Books,Edmund White,5,The Fountain Overflows,Rebecca West,1956,https://www.toptenbooks.net/edmund-white,,,
Top Ten Books,Edmund White,6,The Leopard,Giuseppe Tomasi di Lampedusa,1958,https://www.toptenbooks.net/edmund-white,,,
Top Ten Books,Edmund White,7,The Makioka Sisters,Junichiro Tanizaki,1943-48,https://www.toptenbooks.net/edmund-white,,,
Top Ten Books,Edmund White,8,Ulysses,James Joyce,1922,https://www.toptenbooks.net/edmund-white,,,
Top Ten Books,Edmund White,9,We Were the Mulvaneys,Joyce Carol Oates,1996,https://www.toptenbooks.net/edmund-white,,,
Top Ten Books,Edmund White,10,Middlemarch,George Eliot,1871-72,https://www.toptenbooks.net/edmund-white,,,
Top Ten Books,Edwidge Danticat,1,Their Eyes Were Watching God,Zora Neale Hurston,1937,https://www.toptenbooks.net/edwidge-danticat,,,
Top Ten Books,Edwidge Danticat,2,The Stranger,Albert Camus,1942,https://www.toptenbooks.net/edwidge-danticat,,,
Top Ten Books,Edwidge Danticat,3,Germinal,Émile Zola,1884,https://www.toptenbooks.net/edwidge-danticat,,,
Top Ten Books,Edwidge Danticat,4,Invisible Man,Ralph Ellison,1952,https://www.toptenbooks.net/edwidge-danticat,,,
Top Ten Books,Edwidge Danticat,5,One Hundred Years of Solitude,Gabriel García Márquez,1967,https://www.toptenbooks.net/edwidge-danticat,,,
Top Ten Books,Edwidge Danticat,6,Beloved,Toni Morrison,1987,https://www.toptenbooks.net/edwidge-danticat,,,
Top Ten Books,Edwidge Danticat,7,Night,Elie Wiesel,1958,https://www.toptenbooks.net/edwidge-danticat,,,
Top Ten Books,Edwidge Danticat,8,The Color Purple,Alice Walker,1982,https://www.toptenbooks.net/edwidge-danticat,,,
Top Ten Books,Edwidge Danticat,9,The Trial,Franz Kafka,1925,https://www.toptenbooks.net/edwidge-danticat,,,
Top Ten Books,Edwidge Danticat,10,Masters of the Dew,Jacques Roumain,1947,https://www.toptenbooks.net/edwidge-danticat,,,
Top Ten Books,Elizabeth Flock,1,Madame Bovary,Gustave Flaubert,1857,https://www.toptenbooks.net/elizabeth-flock,,,
Top Ten Books,Elizabeth Flock,2,Cousin Bette,Honoré de Balzac,1847,https://www.toptenbooks.net/elizabeth-flock,,,
Top Ten Books,Elizabeth Flock,3,An American Tragedy,Theodore Dreiser,1925,https://www.toptenbooks.net/elizabeth-flock,,,
Top Ten Books,Elizabeth Flock,4,My Ántonia,Willa Cather,1918,https://www.toptenbooks.net/elizabeth-flock,,,
Top Ten Books,Elizabeth Flock,5,A Tale of Two Cities,Charles Dickens,1859,https://www.toptenbooks.net/elizabeth-flock,,,
Top Ten Books,Elizabeth Flock,6,The Folded Leaf,William Maxwell,1945,https://www.toptenbooks.net/elizabeth-flock,,,
Top Ten Books,Elizabeth Flock,7,Stories of Raymond Carver,,1938-88,https://www.toptenbooks.net/elizabeth-flock,,,
Top Ten Books,Elizabeth Flock,8,The Things They Carried,Tim O'Brien,1990,https://www.toptenbooks.net/elizabeth-flock,,,
Top Ten Books,Elizabeth Flock,9,One Day in the Life of Ivan Denisovich,Alexander Solzhenitsyn,1962,https://www.toptenbooks.net/elizabeth-flock,,,
Top Ten Books,Elizabeth Flock,10,Revolutionary Road,Richard Yates,1961,https://www.toptenbooks.net/elizabeth-flock,,,
Top Ten Books,Elizabeth Hay,1,Stories of Anton Chekhov,,1860-1904,https://www.toptenbooks.net/elizabeth-hay,,,
Top Ten Books,Elizabeth Hay,2,Mrs. Dalloway,Virginia Woolf,1925,https://www.toptenbooks.net/elizabeth-hay,,,
Top Ten Books,Elizabeth Hay,3,The Gate of Angels,Penelope Fitzgerald,1990,https://www.toptenbooks.net/elizabeth-hay,,,
Top Ten Books,Elizabeth Hay,4,The Rings of Saturn,W. G. Sebald,1995,https://www.toptenbooks.net/elizabeth-hay,,,
Top Ten Books,Elizabeth Hay,5,Disgrace,J. M. Coetzee,1999,https://www.toptenbooks.net/elizabeth-hay,,,
Top Ten Books,Elizabeth Hay,6,Persuasion,Jane Austen,1817,https://www.toptenbooks.net/elizabeth-hay,,,
Top Ten Books,Elizabeth Hay,7,Stories of Alice Munro,,,https://www.toptenbooks.net/elizabeth-hay,,,
Top Ten Books,Elizabeth Hay,8,Jane Eyre,Charlotte Brontë,1847,https://www.toptenbooks.net/elizabeth-hay,,,
Top Ten Books,Elizabeth Hay,9,The Member of the Wedding,Carson McCullers,1946,https://www.toptenbooks.net/elizabeth-hay,,,
Top Ten Books,Elizabeth Hay,10,Break It Down,Lydia Davis,1986,https://www.toptenbooks.net/elizabeth-hay,,,
Top Ten Books,Elizabeth Spencer,1,Great Expectations,Charles Dickens,1860-61,https://www.toptenbooks.net/elizabeth-spencer,,,
Top Ten Books,Elizabeth Spencer,2,The Hamlet,William Faulkner,1940,https://www.toptenbooks.net/elizabeth-spencer,,,
Top Ten Books,Elizabeth Spencer,3,Joseph Andrews,Henry Fielding,1742,https://www.toptenbooks.net/elizabeth-spencer,,,
Top Ten Books,Elizabeth Spencer,4,The Red and the Black,Stendhal,1830,https://www.toptenbooks.net/elizabeth-spencer,,,
Top Ten Books,Elizabeth Spencer,5,Stories of Eudora Welty,,1909-2001,https://www.toptenbooks.net/elizabeth-spencer,,,
Top Ten Books,Elizabeth Spencer,6,On the Eve,Ivan Turgenev,1860,https://www.toptenbooks.net/elizabeth-spencer,,,
Top Ten Books,Elizabeth Spencer,7,Where Angels Fear to Tread,E. M. Forster,1905,https://www.toptenbooks.net/elizabeth-spencer,,,
Top Ten Books,Elizabeth Spencer,8,Cold Mountain,Charles Frazier,1997,https://www.toptenbooks.net/elizabeth-spencer,,,
Top Ten Books,Elizabeth Spencer,9,Tender Is the Night,F. Scott Fitzgerald,1934,https://www.toptenbooks.net/elizabeth-spencer,,,
Top Ten Books,Elizabeth Spencer,10,The Professor's House,Willa Cather,1925,https://www.toptenbooks.net/elizabeth-spencer,,,
Top Ten Books,Emma Donoghue,1,Clarissa,Samuel Richardson,1747-48,https://www.toptenbooks.net/emma-donoghue,,,
Top Ten Books,Emma Donoghue,2,Romeo and Juliet,William Shakespeare,1595,https://www.toptenbooks.net/emma-donoghue,,,
Top Ten Books,Emma Donoghue,3,Emma,Jane Austen,1816,https://www.toptenbooks.net/emma-donoghue,,,
Top Ten Books,Emma Donoghue,4,Great Expectations,Charles Dickens,1860-61,https://www.toptenbooks.net/emma-donoghue,,,
Top Ten Books,Emma Donoghue,5,The Poisonwood Bible,Barbara Kingsolver,1998,https://www.toptenbooks.net/emma-donoghue,,,
Top Ten Books,Emma Donoghue,6,Red Shift,Alan Garner,1973,https://www.toptenbooks.net/emma-donoghue,,,
Top Ten Books,Emma Donoghue,7,Les Liaisons Dangereuses,Pierre Choderlos de Laclos,1782,https://www.toptenbooks.net/emma-donoghue,,,
Top Ten Books,Emma Donoghue,8,Oldest Living Confederate Widow Tells All,Allan Gurganus,1989,https://www.toptenbooks.net/emma-donoghue,,,
Top Ten Books,Emma Donoghue,9,The Passion,Jeanette Winterson,1987,https://www.toptenbooks.net/emma-donoghue,,,
Top Ten Books,Emma Donoghue,10,Ulverton,Adam Thorpe,1992,https://www.toptenbooks.net/emma-donoghue,,,
Top Ten Books,Erin McGraw,1,The Bible,,,https://www.toptenbooks.net/erin-mcgraw,,,
Top Ten Books,Erin McGraw,2,"Othello, The Moor of Venice",William Shakespeare,1604,https://www.toptenbooks.net/erin-mcgraw,,,
Top Ten Books,Erin McGraw,3,The Divine Comedy,Dante Alighieri,1321,https://www.toptenbooks.net/erin-mcgraw,,,
Top Ten Books,Erin McGraw,4,The Canterbury Tales,Geoffrey Chaucer,,https://www.toptenbooks.net/erin-mcgraw,,,
Top Ten Books,Erin McGraw,5,Madame Bovary,Gustave Flaubert,1857,https://www.toptenbooks.net/erin-mcgraw,,,
Top Ten Books,Erin McGraw,6,The Power and the Glory,Graham Greene,1940,https://www.toptenbooks.net/erin-mcgraw,,,
Top Ten Books,Erin McGraw,7,The Brothers Karamazov,Fyodor Dostoevsky,1880,https://www.toptenbooks.net/erin-mcgraw,,,
Top Ten Books,Erin McGraw,8,"Absalom, Absalom!",William Faulkner,1936,https://www.toptenbooks.net/erin-mcgraw,,,
Top Ten Books,Erin McGraw,9,The Great Gatsby,F. Scott Fitzgerald,1925,https://www.toptenbooks.net/erin-mcgraw,,,
Top Ten Books,Erin McGraw,10,Stories of Flannery O'Connor,,1925-64,https://www.toptenbooks.net/erin-mcgraw,,,
Top Ten Books,Ethan Canin,1,Stories of John Cheever,,1912-82,https://www.toptenbooks.net/ethan-canin,,,
Top Ten Books,Ethan Canin,2,Notes from the Underground,Fyodor Dostoevsky,1864,https://www.toptenbooks.net/ethan-canin,,,
Top Ten Books,Ethan Canin,3,"Winesburg, Ohio",Sherwood Anderson,1919,https://www.toptenbooks.net/ethan-canin,,,
Top Ten Books,Ethan Canin,4,Stories of Alice Munro,,1931-2024,https://www.toptenbooks.net/ethan-canin,,,
Top Ten Books,Ethan Canin,5,The Old Forest and Other Stories,Peter Taylor,1985,https://www.toptenbooks.net/ethan-canin,,,
Top Ten Books,Ethan Canin,6,Henderson the Rain King,Saul Bellow,1956,https://www.toptenbooks.net/ethan-canin,,,
Top Ten Books,Ethan Canin,7,American Pastoral,Philip Roth,1997,https://www.toptenbooks.net/ethan-canin,,,
Top Ten Books,Ethan Canin,8,At Play in the Fields of the Lord,Peter Matthiessen,1965,https://www.toptenbooks.net/ethan-canin,,,
Top Ten Books,Ethan Canin,9,Sacred Hunger,Barry Unsworth,1992,https://www.toptenbooks.net/ethan-canin,,,
Top Ten Books,Ethan Canin,10,Mrs. Bridge,Evan S. Connell,1959,https://www.toptenbooks.net/ethan-canin,,,
Top Ten Books,Ethan Canin,10,Mr. Bridge,Evan S. Connell,1969,https://www.toptenbooks.net/ethan-canin,,,
Top Ten Books,Francine Prose,1,Anna Karenina,Leo Tolstoy,1877,https://www.toptenbooks.net/francine-prose,,,
Top Ten Books,Francine Prose,2,The Charterhouse of Parma,Stendhal,1839,https://www.toptenbooks.net/francine-prose,,,
Top Ten Books,Francine Prose,3,In Search of Lost Time,Marcel Proust,1913-27,https://www.toptenbooks.net/francine-prose,,,
Top Ten Books,Francine Prose,4,Stories of Anton Chekhov,,1860-1904,https://www.toptenbooks.net/francine-prose,,,
Top Ten Books,Francine Prose,5,Stories of John Cheever,,1912-82,https://www.toptenbooks.net/francine-prose,,,
Top Ten Books,Francine Prose,6,Stories of Mavis Gallant,,,https://www.toptenbooks.net/francine-prose,,,
Top Ten Books,Francine Prose,7,Moby-Dick,Herman Melville,1851,https://www.toptenbooks.net/francine-prose,,,
Top Ten Books,Francine Prose,8,Middlemarch,George Eliot,1871-72,https://www.toptenbooks.net/francine-prose,,,
Top Ten Books,Francine Prose,9,One Hundred Years of Solitude,Gabriel García Márquez,1967,https://www.toptenbooks.net/francine-prose,,,
Top Ten Books,Francine Prose,10,Crime and Punishment,Fyodor Dostoevsky,1866,https://www.toptenbooks.net/francine-prose,,,
Top Ten Books,Fred Chappell,1,The Iliad,Homer,,https://www.toptenbooks.net/fred-chappell,,,
Top Ten Books,Fred Chappell,2,Don Quixote,Miguel de Cervantes,,https://www.toptenbooks.net/fred-chappell,,,
Top Ten Books,Fred Chappell,3,The Canterbury Tales,Geoffrey Chaucer,,https://www.toptenbooks.net/fred-chappell,,,
Top Ten Books,Fred Chappell,4,Gargantua and Pantagruel,François Rabelais,,https://www.toptenbooks.net/fred-chappell,,,
Top Ten Books,Fred Chappell,5,The Odyssey,Homer,,https://www.toptenbooks.net/fred-chappell,,,
Top Ten Books,Fred Chappell,6,The Aeneid,Virgil,,https://www.toptenbooks.net/fred-chappell,,,
Top Ten Books,Fred Chappell,7,Finnegans Wake,James Joyce,1939,https://www.toptenbooks.net/fred-chappell,,,
Top Ten Books,Fred Chappell,8,Adventures of Huckleberry Finn,Mark Twain,1884,https://www.toptenbooks.net/fred-chappell,,,
Top Ten Books,Fred Chappell,9,Paradise Lost,John Milton,1667,https://www.toptenbooks.net/fred-chappell,,,
Top Ten Books,Fred Chappell,10,Tom Jones,Henry Fielding,1749,https://www.toptenbooks.net/fred-chappell,,,
Top Ten Books,Gail Godwin,1,The Portrait of a Lady,Henry James,1881,https://www.toptenbooks.net/gail-godwin,,,
Top Ten Books,Gail Godwin,2,Emma,Jane Austen,1816,https://www.toptenbooks.net/gail-godwin,,,
Top Ten Books,Gail Godwin,3,The Secret Agent,Joseph Conrad,1907,https://www.toptenbooks.net/gail-godwin,,,
Top Ten Books,Gail Godwin,4,Anna Karenina,Leo Tolstoy,1877,https://www.toptenbooks.net/gail-godwin,,,
Top Ten Books,Gail Godwin,5,Middlemarch,George Eliot,1871-72,https://www.toptenbooks.net/gail-godwin,,,
Top Ten Books,Gail Godwin,6,The Power and the Glory,Graham Greene,1940,https://www.toptenbooks.net/gail-godwin,,,
Top Ten Books,Gail Godwin,7,The Death of the Heart,Elizabeth Bowen,1938,https://www.toptenbooks.net/gail-godwin,,,
Top Ten Books,Gail Godwin,8,A Portrait of the Artist as a Young Man,James Joyce,1916,https://www.toptenbooks.net/gail-godwin,,,
Top Ten Books,Gail Godwin,9,Seven Gothic Tales,Isak Dinesen,1934,https://www.toptenbooks.net/gail-godwin,,,
Top Ten Books,Gail Godwin,10,Atonement,Ian McEwan,2001,https://www.toptenbooks.net/gail-godwin,,,
Top Ten Books,George Saunders,1,Dead Souls,Nikolai Gogol,1842,https://www.toptenbooks.net/george-saunders,,,
Top Ten Books,George Saunders,2,Adventures of Huckleberry Finn,Mark Twain,1884,https://www.toptenbooks.net/george-saunders,,,
Top Ten Books,George Saunders,3,War and Peace,Leo Tolstoy,1869,https://www.toptenbooks.net/george-saunders,,,
Top Ten Books,George Saunders,4,Tristram Shandy,Laurence Sterne,1759-67,https://www.toptenbooks.net/george-saunders,,,
Top Ten Books,George Saunders,5,Hamlet,William Shakespeare,1600,https://www.toptenbooks.net/george-saunders,,,
Top Ten Books,George Saunders,6,Stories of Isaac Babel,,1894-1940,https://www.toptenbooks.net/george-saunders,,,
Top Ten Books,George Saunders,7,Stories of Anton Chekhov,,1860-1904,https://www.toptenbooks.net/george-saunders,,,
Top Ten Books,George Saunders,8,Slaughterhouse-Five,Kurt Vonnegut,1969,https://www.toptenbooks.net/george-saunders,,,
Top Ten Books,George Saunders,9,Waiting for Godot,Samuel Beckett,1953,https://www.toptenbooks.net/george-saunders,,,
Top Ten Books,George Saunders,10,On the Road,Jack Kerouac,1957,https://www.toptenbooks.net/george-saunders,,,
Top Ten Books,Ha Jin,1,Anna Karenina,Leo Tolstoy,1877,https://www.toptenbooks.net/ha-jin,,,
Top Ten Books,Ha Jin,2,The Brothers Karamazov,Fyodor Dostoevsky,1880,https://www.toptenbooks.net/ha-jin,,,
Top Ten Books,Ha Jin,3,War and Peace,Leo Tolstoy,1869,https://www.toptenbooks.net/ha-jin,,,
Top Ten Books,Ha Jin,4,Stories of Anton Chekhov,,1860-1904,https://www.toptenbooks.net/ha-jin,,,
Top Ten Books,Ha Jin,5,In Search of Lost Time,Marcel Proust,1913-27,https://www.toptenbooks.net/ha-jin,,,
Top Ten Books,Ha Jin,6,"Absalom, Absalom!",William Faulkner,1936,https://www.toptenbooks.net/ha-jin,,,
Top Ten Books,Ha Jin,7,Silence,Shusaku Endo,1969,https://www.toptenbooks.net/ha-jin,,,
Top Ten Books,Ha Jin,8,Pnin,Vladimir Nabokov,1953,https://www.toptenbooks.net/ha-jin,,,
Top Ten Books,Ha Jin,9,A Bend in the River,V. S. Naipaul,1979,https://www.toptenbooks.net/ha-jin,,,
Top Ten Books,Ha Jin,10,Heat and Dust,Ruth Prawer Jhabvala,1975,https://www.toptenbooks.net/ha-jin,,,
Top Ten Books,Haven Kimmel,1,The Book of Mark.,,,https://www.toptenbooks.net/haven-kimmel,,,
Top Ten Books,Haven Kimmel,2,The Aeneid,Virgil,,https://www.toptenbooks.net/haven-kimmel,,,
Top Ten Books,Haven Kimmel,3,Hamlet,William Shakespeare,1600,https://www.toptenbooks.net/haven-kimmel,,,
Top Ten Books,Haven Kimmel,4,The Dead,James Joyce,1916,https://www.toptenbooks.net/haven-kimmel,,,
Top Ten Books,Haven Kimmel,5,To the Lighthouse,Virginia Woolf,1927,https://www.toptenbooks.net/haven-kimmel,,,
Top Ten Books,Haven Kimmel,6,Stories of Nathaniel Hawthorne,,1804-64,https://www.toptenbooks.net/haven-kimmel,,,
Top Ten Books,Haven Kimmel,7,Adventures of Huckleberry Finn,Mark Twain,1884,https://www.toptenbooks.net/haven-kimmel,,,
Top Ten Books,Haven Kimmel,8,Invisible Man,Ralph Ellison,1952,https://www.toptenbooks.net/haven-kimmel,,,
Top Ten Books,Haven Kimmel,9,Beloved,Toni Morrison,1987,https://www.toptenbooks.net/haven-kimmel,,,
Top Ten Books,Haven Kimmel,10,"Little, Big",John Crowley,1981,https://www.toptenbooks.net/haven-kimmel,,,
Top Ten Books,Heidi Julavits,1,The Arabian Nights: Tales from a Thousand and One Nights,,,https://www.toptenbooks.net/heidi-julavits,,,
Top Ten Books,Heidi Julavits,2,Daniel Deronda,George Eliot,1874-76,https://www.toptenbooks.net/heidi-julavits,,,
Top Ten Books,Heidi Julavits,3,The Decameron,Giovanni Boccaccio,1351-53,https://www.toptenbooks.net/heidi-julavits,,,
Top Ten Books,Heidi Julavits,4,The Stranger,Albert Camus,1942,https://www.toptenbooks.net/heidi-julavits,,,
Top Ten Books,Heidi Julavits,5,The Pillow-Book of Sei Shonagon,,1592,https://www.toptenbooks.net/heidi-julavits,,,
Top Ten Books,Heidi Julavits,6,Nothing,Henry Green,1926,https://www.toptenbooks.net/heidi-julavits,,,
Top Ten Books,Heidi Julavits,6,Doting,Henry Green,1950,https://www.toptenbooks.net/heidi-julavits,,,
Top Ten Books,Heidi Julavits,6,Blindness,Henry Green,1952,https://www.toptenbooks.net/heidi-julavits,,,
Top Ten Books,Heidi Julavits,7,How German Is It,Walter Abish,1980,https://www.toptenbooks.net/heidi-julavits,,,
Top Ten Books,Heidi Julavits,8,A House for Mr. Biswas,V. S. Naipaul,1961,https://www.toptenbooks.net/heidi-julavits,,,
Top Ten Books,Heidi Julavits,9,Ask the Dust,John Fante,1939,https://www.toptenbooks.net/heidi-julavits,,,
Top Ten Books,Heidi Julavits,10,The Assistant,Bernard Malamud,1957,https://www.toptenbooks.net/heidi-julavits,,,
